pull_request_id	id	comment_id	body	Thanks	Sorry	Calm	Nervous	Careless	Cautious	Agressive	Defensive	Happy	Angry	pull_request_status
16806	1627	218	"> The is also needed in the basic use case (Simple, one alpha fit with ElasticNet)  > Why? I don't understand. All we need is to learn the coefficients.    same feeling here.    if you do:"	0	0	1	0	0	0	0	0	0	0	0
17123	1629	219	"Hate to monkey-patch, and would have called the original highlight function, but the original throws errors if you call it."	0	0	0	0	0	1	0	0	0	0	-1
17165	1632	220	Do you mind adding this to the header instead?	0	0	1	0	0	0	0	0	0	0	1
16304	1635	221	HI Matt - we're going to deprecate files soon which is why it was removed from the master code - do you have custom code that uses/relies on this?	0	0	0	0	0	1	0	1	0	0	1
16304	1638	222	tabs look a little weird here?	0	0	0	1	0	1	1	0	0	0	1
14243	1641	223	"Okay, this scares me. is VERY expensive and worse yet, has in the past stomped on interface state machines and caused tables to become unresponsive. Are you sure reloadData is needed?"	0	0	0	1	0	1	0	0	0	0	1
16726	1645	224	Oops... Heh. Leftover fragment from debugging. I'll fix that right up.	0	1	0	1	0	0	0	0	0	0	1
13489	1648	225	"I already test for autoplay and loop working, so this just tests that they are set when they would be read.  This is fine."	0	0	0	0	0	0	0	1	0	0	1
17212	1649	226	Do you need to specify  here or is that the default?	0	0	1	0	0	1	0	0	0	0	0
17212	1652	227	That is the default; not necessary.	0	0	1	0	0	0	0	1	0	0	0
17212	1654	228	"what about  instead? Kate, is there any functional difference?"	0	0	1	0	0	1	0	0	0	0	0
11821	1658	229	I'll fix it when merging	0	0	1	0	0	0	0	0	0	0	0
17021	1660	230	This should be for in result	0	0	0	0	0	0	1	0	0	0	1
16511	1662	231	Defining arrays like this does not allow fast indexing (this was true in cython <0.16; I'm not sure if it's been fixed that since then). 	0	0	0	0	0	1	1	1	0	0	0
16511	1663	232	"I should specify: I believe defining numpy arrays as a *function argument* leads to fast indexing, but defining arrays as variables does not."	0	0	1	0	0	1	0	0	0	0	0
16511	1667	233	is not in the shipped     we'll need @fabianp one more time for windows :)	0	0	1	0	0	0	0	0	1	0	0
17021	1671	234	 should read	0	0	1	0	0	1	0	0	0	0	1
17228	1673	235	I am really not a fan of adding a click handler to the whole page.  I will likely replace this with a animation handler hack so this behaviour  will only be added to specific elements as they hit the dom. (As seen in x-tags and other libs)	0	0	0	0	0	1	0	1	0	0	1
17231	1675	236	What about commenting on another comment?	0	0	0	0	0	1	0	0	0	0	1
17232	1679	237	I don't see where we use this method in the tests. We should remove it if we don't use it.	0	0	0	0	0	1	1	0	0	0	1
17231	1680	238	"We don't need to set the user, it should automatically be assigned from the."	0	0	1	0	0	0	0	0	0	0	1
17233	1684	239	@qwcode I'd rather not require and assert a specific version; that feels like it wouldn't demonstrate the typical scenario where this set of features will be useful.  It also wouldn't help me clean up the   assertions in	0	0	0	0	0	0	1	1	0	0	0
17233	1686	240	Is there a verdict on this? Keep it or not?	0	0	0	1	0	1	0	0	0	0	0
6682	1690	241	I would rather see us come up with a well-defined way of injecting heira data so that it's safe for us to always clobber the with our stadard version	0	0	0	0	0	1	0	0	0	0	1
6728	1692	242	"Ok, maybe just a comment to the effect that the arbitrary selection of transitions is intended to be representative but not exhaustive - might help a maintainer if a refactoring later breaks something   either covered or not covered by the test."	0	0	1	0	0	1	0	0	0	0	1
6682	1695	243	"I agree with this concept, but I think we need a more descriptive fact name here."	0	0	1	0	0	1	0	0	0	0	1
17234	1698	244	"Instead of using 'h', perhaps we should use constants? Imho that would make the code more legible."	0	0	1	0	0	1	0	0	0	0	1
17234	1701	245	AFAIK the goal is to keep vars out of quotes	0	0	1	0	0	1	0	0	0	0	1
16575	1703	246	I should probably add measures to if we want them to be useful. Right now it's very difficult to index into the measures array to find the values for a specific part.	0	0	0	1	0	1	0	0	0	0	1
17229	1705	247	I think  is better indeed...   is good too.	0	0	1	0	0	0	0	0	0	0	1
17236	1708	248	"This line does nothing, I used it to have a breakpoint for debugging. You can delete it."	0	0	0	0	0	0	0	1	0	0	1
6821	1711	249	can we do this?  	0	0	1	1	0	1	0	0	0	0	1
17234	1714	250	Can't this just be?	0	0	1	1	0	0	0	0	0	0	1
17237	1717	251	Is this an error in     Should it not use instead? I see the implementation only needs  a spec.	0	0	0	1	0	1	0	0	0	0	0
17238	1721	252	"Still not sure about contents validation, since as a single function it turns out to be quite ugly :|"	0	0	0	1	0	0	0	0	0	0	0
17234	1724	253	 already had a value assigned on line 309. Not sure if overwriting that is the way to go.    If correct I would suggest:  	0	0	0	1	0	1	0	0	0	0	1
16429	1727	254	I think we should use of a sekizai tag here to provide the css resources so that the style is available in any cms page.	0	0	1	0	0	0	0	0	0	0	1
17234	1729	255	"CS, spacing between arguments"	0	0	1	0	0	1	0	0	0	0	1
6771	1732	256	"If we're not using puppet, is this line necessary?"	0	0	0	0	0	1	0	0	0	0	1
6711	1734	257	ideally this would go in a  since it's needed for every test	0	0	1	0	0	0	0	0	0	0	1
17239	1735	258	"Yes, I forgot to remove manage-orgs"	0	1	0	0	1	0	0	0	0	0	1
17234	1736	259	"CS, spacing around comparator"	0	0	1	0	0	0	0	0	0	0	1
6771	1739	260	"Not strictly necessary, but one of the box tests in Veewee checks to see if Puppet is installed. I had to flip a coin to decide whether to remove the Puppet stuff and leave that test failing or not. If you   have a strong opinion either way, it can certainl"	0	0	1	0	0	0	0	0	0	0	1
6771	1744	261	It's too bad it's still version 1.8.7 in the CentOS 6 base repo ...	0	0	1	0	0	0	0	0	0	0	1
6779	1746	262	"@ginko This code looks like it could be cleaned up quite a lot.  Just declare all these variables first as blank strings, then in your if blocks just set the variable(s) that is (are) different under that   condition.    You could also change the "	0	0	1	0	0	0	0	0	0	0	0
6771	1747	263	"Also, the intent was to leave these boxes and configs publicly available, and it seems the community standard is to have both Puppet and Chef available."	0	0	1	0	0	0	0	1	0	0	1
17234	1748	264	""" No newline at end of file"""	0	0	1	0	0	0	0	0	0	0	1
17243	1749	265	"  Just push commits to your branch, no need for new PR."	0	0	0	0	0	0	1	0	0	0	0
17245	1750	266	"Paddy, could you please leave the old tests in there as well? That way we ensure there are no BC issues (or at least become aware were there any)."	0	0	0	0	0	1	0	0	0	0	1
17241	1751	267	 or  from the  module.	0	0	1	0	0	0	0	0	0	0	-1
17234	1752	268	"A little indentation wouldn't hurt. Can't say much about the rest of this.    ""if it works, it works for me ;)"""	0	0	1	0	0	0	0	0	1	0	1
17245	1753	269	So what do we do about that bug?	0	0	0	1	0	1	0	0	0	0	1
17245	1754	270	Sorry for repeating myself ;) Could you please leave the old tests in there as well? That way we ensure there are no BC issues (or at least become aware were there any).	0	1	0	0	0	1	0	0	0	0	1
17234	1755	271	Because we have only three options here and because I used the standard values of many shell commands  I think it's not a good idea. Generally speaking you are right but in this case I think is not so   necessary.	0	0	1	0	0	1	0	0	0	0	1
17234	1756	272	It's only a quick way to obtain the same result here.	0	0	1	0	0	0	0	1	0	0	1
17247	1757	273	Is this github being stupid?	0	0	0	0	0	0	1	0	0	1	1
6857	1758	274	"How would that work? You should also update the and to use your requirement class, which won't work as we also override them."	0	0	0	0	0	0	1	1	0	0	0
17247	1759	275	Circles don't have vertices :)  But actually is this even used anywhere? It looks like  just calls 	0	0	0	0	0	0	0	1	0	0	1
17249	1760	276	please remove the null check. should be consistent regardless of prefix	0	0	0	0	0	0	1	0	0	0	0
16575	1761	277	"The property was changed so it could be updated after the polygon's inner and outer rings were joined. Once that code is refactored and decoupled from the shapefile project, this will go back to   being immutable."	0	0	1	0	0	0	0	0	0	0	1
17234	1762	278	Actually the indentation is not possible here because I used some white spaces to indent the XSLT output.  This is a general XLST file to convert a docBook structure in reStructuredText format.  I used the XSLT syntax + the special template u	0	0	1	0	0	0	0	0	0	0	1
17240	1763	279	"I remember that too. I must have rebased it in when I wasn't paying attention. Anyway, it's fixed now. I deleting code!"	0	1	0	0	1	0	0	0	0	0	1
17248	1764	280	could you rename this variable to ?	0	0	1	0	0	1	0	0	0	0	0
17234	1765	281	"Yes, that's true."	0	0	1	0	0	0	0	0	0	0	1
17240	1766	282	"I'm always open for review. I wouldn't have opened a PR if I hadn't put on my asbestos underpants.    I was rewriting the summary, and now I'm not sure if this does the right thing. Currently, it updates the workdir to match what's in the index, but maybe t"	0	0	1	1	0	1	0	0	0	0	1
17248	1767	283	what do you mean?	0	0	1	0	0	1	0	0	0	0	0
17247	1768	284	"There are just 4 points here, so the square isn't being closed. If you add  as the last element in the path, it will auto-close the shape (and make the starting/ending vertex look better than if you just   repeated the first coordinate)"	0	0	1	0	0	0	0	0	0	0	1
17241	1769	285	I would rather say the optimal **subtree**. 	0	0	1	0	0	0	0	0	0	0	-1
17248	1770	286	Can you add a link to the documentation?     You can write multine comments with:	0	0	1	0	0	0	0	0	0	0	0
17234	1771	287	"The code is not so clear here, you are right. I reused the $output as a new variable. I will change this."	1	1	0	0	1	0	0	0	0	0	1
17228	1772	288	"I'm not sure you need to credit me for this.  Although if it were more of a hack, it's not a bad way to make have to not say anything bad about it :)"	1	0	1	0	0	0	0	0	1	0	1
17248	1773	289	This is about the last method in the doc (3. Without using ACL) but I don't think it's a good idea to implement it	0	0	0	0	0	0	0	1	0	0	0
17240	1774	290	Good catch. Done!	1	0	0	0	0	0	0	0	1	0	1
17248	1775	291	"Oh, no, not a good idea ;)"	0	0	0	0	0	1	0	0	1	0	0
17228	1776	292	"I think andreas is taking a hard-line about uses of, even though I think this is pretty harmless.  You have a getter, so it's probably somewhat annoying to change, but I have discharged my duty in   warning you about it."	0	0	0	0	0	0	1	1	0	0	1
6857	1777	293	"Yeah, I also thought about that. In my opinion we shouldn't override and.  Say somebody customized these files in 2.0 and upgrades to 2.1 -> all his changes are lost. I think it's a bad idea. You said yourself, that the SE works as a s"	0	0	0	0	0	1	1	1	0	0	0
17228	1778	294	"don't people usually do it like ?  I don't care, just wondering if this is believed to be better for visibility, etc."	0	0	0	0	0	0	0	1	0	0	1
12338	1779	295	"Change it back, it's that way for a reason."	0	0	0	0	0	0	1	1	0	1	0
17247	1780	296	"nit: by repeating  at the end to close the triangle, the beginning/ending vertex corner is drawn as two lines butted together, rather than coming to a sharp point like the other corners. If you instead   use  as the last element, the shape wil"	0	0	1	0	0	0	0	0	0	0	1
17254	1781	297	"Kinda hacky, I know. :("	0	1	0	1	0	0	0	0	0	0	1
17247	1782	298	"Actually, you might have to just leave off the last  here and  after you recenter below."	0	0	1	0	0	1	0	0	0	0	1
17247	1783	299	The  is pretty dark and makes it kind of hard to read some of the measurements. Perhaps this would look better?:  is the backg	0	0	1	0	0	1	0	0	0	0	1
17255	1784	300	I think prefixing the modules with and having the namespace is confusing. How about this for the module names:	0	0	1	0	0	1	0	0	0	0	0
17247	1785	301	"Yeah, this is used in the data-ensure on L10 to make sure the inner shape is totally enclosed by the outer shape (there are some weird corner cases [literally :D])"	0	0	1	0	0	1	0	0	0	0	1
17255	1786	302	This could become an Attribute of the app (that's make it more YUI-like).	0	0	1	0	0	0	0	0	0	0	0
17251	1787	303	"I don't mind, I am okay with that.    While I am at it, I must warn you  though, I am currently making *huge* changes on the tree structure (see #946). I don't know how we should resolve our future conflicts :/ "	0	0	1	1	0	1	0	0	0	0	1
17257	1788	304	Could you call this something more descriptive? Perhaps ?	0	0	1	0	0	0	0	0	0	0	0
16575	1789	305	I'm responsible for this.  Sorry.	0	1	0	0	0	0	0	0	0	0	1
6725	1790	306	I believe we can actually change the  to be  to cut down on the typing and not need to define the . It's one of the things I really like about faraday.	0	0	1	0	0	0	0	0	0	0	1
6725	1791	307	"We are using the  middleware, so we'll get an exception if things don't work."	0	0	1	0	0	1	0	0	0	0	1
17249	1792	308	The reason the null check is here is so that it will make if the doc is null. Not sure what the desired behavior would be in this situation. If I remove the null check but  still contains the id.    In a sense the 	0	0	1	0	0	0	0	0	0	0	0
17237	1793	309	What do you think about collapsing these two lines in one?  	0	0	0	1	0	1	0	0	0	0	0
6725	1794	310	You should just be able to pass the  hash directly in as the second argument to  without needing to convert it to a string. Were you having problems with that?	0	0	1	0	0	0	0	0	0	0	1
17255	1795	311	Might be useful to pass the  option so you get a instance back from this.	0	0	1	0	0	1	0	0	0	0	0
16575	1796	312	Limitation?  I would call that a show-stopper.	0	0	0	0	0	0	1	1	0	0	1
17237	1797	313	I am thinking of having a single histogram function without.     does input validation literally in 5 lines and then  it calls. I think we should put the code in one function.  It made sense to separate 	0	0	0	0	0	1	0	0	0	0	0
17245	1798	314	"Both lines are the same? is the unicode escape for "". JSON interprets them as the same thing."	0	0	0	0	0	1	0	0	0	0	1
17261	1799	315	Don't hard code these values. Use:	0	0	0	0	0	1	1	0	0	0	1
17245	1800	316	"Fixed in source - sorry, the comment can be deleted."	0	1	0	0	1	0	0	0	0	0	1
17260	1801	317	It's a convention. There may be issues with very old clients where being case insensitive was not strictly observed. I'd simply prefer that we not deviate from what ESAPI does since it was written by   wiser minds than mine. If it's explicitly upper casing 	0	0	0	0	0	1	1	1	0	0	0
